#  E (eV)   dos(E)     Int dos(E) EFermi =    6.132 eV
  -6.530  0.1249E-83  0.3098E-83
  -6.520  0.1249E-83  0.3111E-83
  -6.510  0.1249E-83  0.3123E-83
  -6.500  0.1249E-83  0.3136E-83
  -6.490  0.1249E-83  0.3148E-83
  -6.480  0.1249E-83  0.3161E-83
  -6.470  0.1249E-83  0.3173E-83
  -6.460  0.1249E-83  0.3186E-83
  -6.450  0.1249E-83  0.3198E-83
  -6.440  0.1249E-83  0.3211E-83
  -6.430  0.1249E-83  0.3223E-83
  -6.420  0.1249E-83  0.3236E-83
  -6.410  0.1249E-83  0.3248E-83
  -6.400  0.1249E-83  0.3261E-83
  -6.390  0.1249E-83  0.3273E-83
  -6.380  0.1249E-83  0.3286E-83
  -6.370  0.1249E-83  0.3298E-83
  -6.360  0.1249E-83  0.3311E-83
  -6.350  0.1249E-83  0.3323E-83
  -6.340  0.1249E-83  0.3335E-83
  -6.330  0.1249E-83  0.3348E-83
  -6.320  0.1249E-83  0.3360E-83
  -6.310  0.1249E-83  0.3373E-83
  -6.300  0.1249E-83  0.3385E-83
  -6.290  0.1249E-83  0.3398E-83
  -6.280  0.1249E-83  0.3410E-83
  -6.270  0.1249E-83  0.3423E-83
  -6.260  0.1249E-83  0.3435E-83
  -6.250  0.1249E-83  0.3448E-83
  -6.240  0.1249E-83  0.3460E-83
  -6.230  0.1249E-83  0.3473E-83
  -6.220  0.1249E-83  0.3485E-83
  -6.210  0.1249E-83  0.3498E-83
  -6.200  0.1249E-83  0.3510E-83
  -6.190  0.1249E-83  0.3523E-83
  -6.180  0.1249E-83  0.3535E-83
  -6.170  0.1249E-83  0.3548E-83
  -6.160  0.1249E-83  0.3560E-83
  -6.150  0.1249E-83  0.3573E-83
  -6.140  0.1249E-83  0.3585E-83
  -6.130  0.1249E-83  0.3598E-83
  -6.120  0.1249E-83  0.3610E-83
  -6.110  0.1249E-83  0.3623E-83
  -6.100  0.1249E-83  0.3635E-83
  -6.090  0.1249E-83  0.3648E-83
  -6.080  0.1249E-83  0.3660E-83
  -6.070  0.1249E-83  0.3673E-83
  -6.060  0.1249E-83  0.3685E-83
  -6.050  0.2328E-83  0.3709E-83
  -6.040  0.5077E-72  0.5077E-74
  -6.030  0.3225E-61  0.3225E-63
  -6.020  0.2772E-51  0.2772E-53
  -6.010  0.3224E-42  0.3224E-44
  -6.000  0.5076E-34  0.5076E-36
  -5.990  0.1082E-26  0.1082E-28
  -5.980  0.3121E-20  0.3121E-22
  -5.970  0.1220E-14  0.1220E-16
  -5.960  0.6465E-10  0.6465E-12
  -5.950  0.4669E-06  0.4669E-08
  -5.940  0.4643E-03  0.4648E-05
  -5.930  0.6553E-01  0.6600E-03
  -5.920  0.1410E+01  0.1476E-01
  -5.910  0.5316E+01  0.6793E-01
  -5.900  0.4827E+01  0.1162E+00
  -5.890  0.3314E+01  0.1493E+00
  -5.880  0.2441E+01  0.1738E+00
  -5.870  0.2580E+01  0.1996E+00
  -5.860  0.1781E+01  0.2174E+00
  -5.850  0.8422E+00  0.2258E+00
  -5.840  0.2468E+01  0.2505E+00
  -5.830  0.2478E+01  0.2753E+00
  -5.820  0.9595E+00  0.2848E+00
  -5.810  0.1728E+00  0.2866E+00
  -5.800  0.9526E+00  0.2961E+00
  -5.790  0.2386E+01  0.3200E+00
  -5.780  0.2435E+01  0.3443E+00
  -5.770  0.6987E+00  0.3513E+00
  -5.760  0.8753E-01  0.3522E+00
  -5.750  0.6745E+00  0.3589E+00
  -5.740  0.1222E+01  0.3711E+00
  -5.730  0.9674E+00  0.3808E+00
  -5.720  0.2094E+01  0.4018E+00
  -5.710  0.1394E+01  0.4157E+00
  -5.700  0.2266E+00  0.4180E+00
  -5.690  0.6087E+00  0.4240E+00
  -5.680  0.1212E+01  0.4362E+00
  -5.670  0.4059E+00  0.4402E+00
  -5.660  0.8087E+00  0.4483E+00
  -5.650  0.1120E+01  0.4595E+00
  -5.640  0.5266E+00  0.4648E+00
  -5.630  0.1254E+01  0.4773E+00
  -5.620  0.1236E+01  0.4897E+00
  -5.610  0.1250E+01  0.5022E+00
  -5.600  0.3233E+00  0.5054E+00
  -5.590  0.1445E+00  0.5069E+00
  -5.580  0.9713E+00  0.5166E+00
  -5.570  0.9601E+00  0.5262E+00
  -5.560  0.1291E+00  0.5275E+00
  -5.550  0.6994E-01  0.5282E+00
  -5.540  0.9861E+00  0.5380E+00
  -5.530  0.2339E+01  0.5614E+00
  -5.520  0.9398E+00  0.5708E+00
  -5.510  0.6647E-01  0.5715E+00
  -5.500  0.2063E+00  0.5735E+00
  -5.490  0.1104E+01  0.5846E+00
  -5.480  0.8024E+00  0.5926E+00
  -5.470  0.8061E-01  0.5934E+00
  -5.460  0.1077E+00  0.5945E+00
  -5.450  0.8999E+00  0.6035E+00
  -5.440  0.1028E+01  0.6138E+00
  -5.430  0.2193E+00  0.6160E+00
  -5.420  0.7232E+00  0.6232E+00
  -5.410  0.1168E+01  0.6349E+00
  -5.400  0.5517E+00  0.6404E+00
  -5.390  0.1203E+01  0.6524E+00
  -5.380  0.6449E+00  0.6589E+00
  -5.370  0.5346E-01  0.6594E+00
  -5.360  0.2319E+00  0.6617E+00
  -5.350  0.1136E+01  0.6731E+00
  -5.340  0.7549E+00  0.6806E+00
  -5.330  0.6787E-01  0.6813E+00
  -5.320  0.8282E-03  0.6813E+00
  -5.310  0.1302E-02  0.6813E+00
  -5.300  0.1045E+00  0.6824E+00
  -5.290  0.1251E+01  0.6949E+00
  -5.280  0.2327E+01  0.7182E+00
  -5.270  0.6817E+00  0.7250E+00
  -5.260  0.6125E-01  0.7256E+00
  -5.250  0.5283E+00  0.7309E+00
  -5.240  0.1233E+01  0.7432E+00
  -5.230  0.3895E+00  0.7471E+00
  -5.220  0.1665E-01  0.7473E+00
  -5.210  0.9636E-04  0.7473E+00
  -5.200  0.5254E-06  0.7473E+00
  -5.190  0.3662E-03  0.7473E+00
  -5.180  0.4033E-01  0.7477E+00
  -5.170  0.6015E+00  0.7537E+00
  -5.160  0.1252E+01  0.7662E+00
  -5.150  0.9276E+00  0.7755E+00
  -5.140  0.1381E+01  0.7893E+00
  -5.130  0.1354E+01  0.8028E+00
  -5.120  0.9241E+00  0.8121E+00
  -5.110  0.1106E+00  0.8132E+00
  -5.100  0.1815E-02  0.8132E+00
  -5.090  0.4031E-05  0.8132E+00
  -5.080  0.1850E-08  0.8132E+00
  -5.070  0.2440E-05  0.8132E+00
  -5.060  0.1263E-02  0.8132E+00
  -5.050  0.8851E-01  0.8141E+00
  -5.040  0.8393E+00  0.8225E+00
  -5.030  0.1077E+01  0.8333E+00
  -5.020  0.2273E+00  0.8355E+00
  -5.010  0.6115E+00  0.8416E+00
  -5.000  0.1446E+01  0.8561E+00
  -4.990  0.1470E+01  0.8708E+00
  -4.980  0.7642E+00  0.8784E+00
  -4.970  0.6730E-01  0.8791E+00
  -4.960  0.8137E-03  0.8791E+00
  -4.950  0.1333E-05  0.8791E+00
  -4.940  0.8983E-08  0.8791E+00
  -4.930  0.1855E-04  0.8791E+00
  -4.920  0.5361E-02  0.8792E+00
  -4.910  0.2097E+00  0.8813E+00
  -4.900  0.1110E+01  0.8924E+00
  -4.890  0.8079E+00  0.9004E+00
  -4.880  0.4197E+00  0.9046E+00
  -4.870  0.1219E+01  0.9168E+00
  -4.860  0.5859E+00  0.9227E+00
  -4.850  0.3863E-01  0.9231E+00
  -4.840  0.4869E-01  0.9236E+00
  -4.830  0.6526E+00  0.9301E+00
  -4.820  0.1192E+01  0.9420E+00
  -4.810  0.2946E+00  0.9450E+00
  -4.800  0.9856E-02  0.9451E+00
  -4.790  0.4483E-04  0.9451E+00
  -4.780  0.2073E-03  0.9451E+00
  -4.770  0.2778E-01  0.9453E+00
  -4.760  0.5039E+00  0.9504E+00
  -4.750  0.1244E+01  0.9628E+00
  -4.740  0.6518E+00  0.9693E+00
  -4.730  0.1165E+01  0.9810E+00
  -4.720  0.7384E+00  0.9884E+00
  -4.710  0.6435E-01  0.9890E+00
  -4.700  0.7590E-03  0.9890E+00
  -4.690  0.1242E-05  0.9890E+00
  -4.680  0.4856E-04  0.9890E+00
  -4.670  0.1045E-01  0.9891E+00
  -4.660  0.3041E+00  0.9922E+00
  -4.650  0.1198E+01  0.1004E+01
  -4.640  0.6388E+00  0.1011E+01
  -4.630  0.4610E-01  0.1011E+01
  -4.620  0.3634E-02  0.1011E+01
  -4.610  0.1549E+00  0.1013E+01
  -4.600  0.1027E+01  0.1023E+01
  -4.590  0.1149E+01  0.1034E+01
  -4.580  0.1256E+01  0.1047E+01
  -4.570  0.7406E+00  0.1054E+01
  -4.560  0.6446E-01  0.1055E+01
  -4.550  0.7611E-03  0.1055E+01
  -4.540  0.1216E-05  0.1055E+01
  -4.530  0.2630E-09  0.1055E+01
  -4.520  0.3414E-11  0.1055E+01
  -4.510  0.3797E-07  0.1055E+01
  -4.500  0.5729E-04  0.1055E+01
  -4.490  0.1170E-01  0.1055E+01
  -4.480  0.3232E+00  0.1058E+01
  -4.470  0.1209E+01  0.1070E+01
  -4.460  0.6124E+00  0.1077E+01
  -4.450  0.9542E-01  0.1077E+01
  -4.440  0.6960E+00  0.1084E+01
  -4.430  0.1528E+01  0.1100E+01
  -4.420  0.1496E+01  0.1115E+01
  -4.410  0.5843E+00  0.1121E+01
  -4.400  0.3675E-01  0.1121E+01
  -4.390  0.3170E-03  0.1121E+01
  -4.380  0.3704E-06  0.1121E+01
  -4.370  0.5857E-10  0.1121E+01
  -4.360  0.1253E-14  0.1121E+01
  -4.350  0.7293E-17  0.1121E+01
  -4.340  0.7934E-12  0.1121E+01
  -4.330  0.1169E-07  0.1121E+01
  -4.320  0.2330E-04  0.1121E+01
  -4.310  0.6286E-02  0.1121E+01
  -4.300  0.2295E+00  0.1123E+01
  -4.290  0.1134E+01  0.1135E+01
  -4.280  0.7928E+00  0.1143E+01
  -4.270  0.6723E+00  0.1149E+01
  -4.260  0.1886E+01  0.1168E+01
  -4.250  0.1557E+01  0.1184E+01
  -4.240  0.3056E+00  0.1187E+01
  -4.230  0.9701E-02  0.1187E+01
  -4.220  0.4313E-04  0.1187E+01
  -4.210  0.2611E-07  0.1187E+01
  -4.200  0.2141E-11  0.1187E+01
  -4.190  0.2376E-16  0.1187E+01
  -4.180  0.9300E-21  0.1187E+01
  -4.170  0.3780E-15  0.1187E+01
  -4.160  0.2162E-10  0.1187E+01
  -4.150  0.1674E-06  0.1187E+01
  -4.140  0.1754E-03  0.1187E+01
  -4.130  0.2487E-01  0.1187E+01
  -4.120  0.4772E+00  0.1192E+01
  -4.110  0.1240E+01  0.1204E+01
  -4.100  0.4989E+00  0.1209E+01
  -4.090  0.9592E+00  0.1219E+01
  -4.080  0.2314E+01  0.1242E+01
  -4.070  0.1005E+01  0.1252E+01
  -4.060  0.7292E-01  0.1253E+01
  -4.050  0.8014E-03  0.1253E+01
  -4.040  0.1250E-05  0.1253E+01
  -4.030  0.2684E-09  0.1253E+01
  -4.020  0.7854E-14  0.1253E+01
  -4.010  0.1188E-16  0.1253E+01
  -4.000  0.1194E-11  0.1253E+01
  -3.990  0.1628E-07  0.1253E+01
  -3.980  0.3003E-04  0.1253E+01
  -3.970  0.7499E-02  0.1253E+01
  -3.960  0.2534E+00  0.1255E+01
  -3.950  0.1159E+01  0.1267E+01
  -3.940  0.7172E+00  0.1274E+01
  -3.930  0.6011E-01  0.1275E+01
  -3.920  0.9196E-02  0.1275E+01
  -3.910  0.3465E+00  0.1278E+01
  -3.900  0.2044E+01  0.1299E+01
  -3.890  0.1768E+01  0.1316E+01
  -3.880  0.2239E+00  0.1319E+01
  -3.870  0.4101E-02  0.1319E+01
  -3.860  0.1069E-04  0.1319E+01
  -3.850  0.5433E-06  0.1319E+01
  -3.840  0.4187E-03  0.1319E+01
  -3.830  0.4399E-01  0.1319E+01
  -3.820  0.6255E+00  0.1325E+01
  -3.810  0.1204E+01  0.1337E+01
  -3.800  0.3134E+00  0.1341E+01
  -3.790  0.1105E-01  0.1341E+01
  -3.780  0.5268E-04  0.1341E+01
  -3.770  0.3402E-07  0.1341E+01
  -3.760  0.1094E-06  0.1341E+01
  -3.750  0.1275E-03  0.1341E+01
  -3.740  0.2012E-01  0.1341E+01
  -3.730  0.4345E+00  0.1345E+01
  -3.720  0.1510E+01  0.1360E+01
  -3.710  0.2394E+01  0.1384E+01
  -3.700  0.2170E+01  0.1406E+01
  -3.690  0.1401E+01  0.1420E+01
  -3.680  0.7863E+00  0.1428E+01
  -3.670  0.7364E-01  0.1429E+01
  -3.660  0.9399E-03  0.1429E+01
  -3.650  0.1624E-05  0.1429E+01
  -3.640  0.3797E-09  0.1429E+01
  -3.630  0.1202E-13  0.1429E+01
  -3.620  0.5146E-19  0.1429E+01
  -3.610  0.2983E-25  0.1429E+01
  -3.600  0.2369E-32  0.1429E+01
  -3.590  0.6161E-27  0.1429E+01
  -3.580  0.1748E-20  0.1429E+01
  -3.570  0.6716E-15  0.1429E+01
  -3.560  0.3497E-10  0.1429E+01
  -3.550  0.2477E-06  0.1429E+01
  -3.540  0.2406E-03  0.1429E+01
  -3.530  0.3284E-01  0.1429E+01
  -3.520  0.6673E+00  0.1436E+01
  -3.510  0.2231E+01  0.1458E+01
  -3.500  0.1327E+01  0.1471E+01
  -3.490  0.1352E+00  0.1473E+01
  -3.480  0.2126E-02  0.1473E+01
  -3.470  0.4779E-05  0.1473E+01
  -3.460  0.1484E-08  0.1473E+01
  -3.450  0.6282E-13  0.1473E+01
  -3.440  0.3608E-18  0.1473E+01
  -3.430  0.2807E-24  0.1473E+01
  -3.420  0.2955E-31  0.1473E+01
  -3.410  0.4254E-39  0.1473E+01
  -3.400  0.4724E-33  0.1473E+01
  -3.390  0.7234E-26  0.1473E+01
  -3.380  0.1499E-19  0.1473E+01
  -3.370  0.4205E-14  0.1473E+01
  -3.360  0.1596E-09  0.1473E+01
  -3.350  0.8200E-06  0.1473E+01
